wkt,flow capacity,pf,qf,pt,qt,kilovolt,line_name,srouce,target,actual flow,loading percent
"LINESTRING (-117.386 33.9339, -117.386 33.9339)",10000.0,39.60454,12.69615,-39.6,-12.68,138.0,RIVERSIDE 12 -- RIVERSIDE 12,RIVERSIDE 12,RIVERSIDE 12,39.60454,0.39604540000000005
"LINESTRING (-117.2772 33.877, -117.2772 33.877)",10000.0,39.602919,6.465381,-39.6,-6.45,138.0,RIVERSIDE 13 -- RIVERSIDE 13,RIVERSIDE 13,RIVERSIDE 13,39.602919,0.39602919000000003
"LINESTRING (-117.2772 33.877, -117.2469 34.0565)",254.49,-98.189552,18.398842,98.452059,-23.541798,138.0,RIVERSIDE 13 -- SAN BERNARDINO 5,SAN BERNARDINO 5,RIVERSIDE 13,98.189552,38.582872411489646
"LINESTRING (-117.2772 33.877, -117.2995 33.8914)",246.81,83.835277,21.660645,-83.725422,-21.36676,138.0,RIVERSIDE 13 -- MORENO VALLEY 5,RIVERSIDE 13,MORENO VALLEY 5,83.835277,33.967536566589686
"LINESTRING (-117.2772 33.877, -117.2012 33.9207)",244.88,-25.248644,-46.524868,25.289318,44.360799,138.0,RIVERSIDE 13 -- PERRIS 4,PERRIS 4,RIVERSIDE 13,25.248644,10.31061907873244
"LINESTRING (-117.3179 33.2746, -117.3157 33.2426)",286.01,-75.792097,-3.081535,75.849953,2.211484,138.0,OCEANSIDE 1 -- OCEANSIDE 2,OCEANSIDE 2,OCEANSIDE 1,75.792097,26.49980665011713
"LINESTRING (-117.3179 33.2746, -117.3714 33.2574)",245.06,87.848705,-12.148414,-87.728098,11.67677,138.0,OCEANSIDE 1 -- OCEANSIDE 6,OCEANSIDE 1,OCEANSIDE 6,87.848705,35.84783522402677
"LINESTRING (-117.3179 33.2746, -117.3364 33.1361)",225.86,-48.396608,7.969949,48.432046,-14.965805,138.0,OCEANSIDE 1 -- CARLSBAD 6,CARLSBAD 6,OCEANSIDE 1,48.396608,21.427702116355263
"LINESTRING (-117.3457 34.6184, -117.4442 34.7923)",244.85,-75.389786,-0.521222,75.731253,-0.380414,138.0,VICTORVILLE 3 -- HELENDALE,HELENDALE,VICTORVILLE 3,75.389786,30.790192362671025
"LINESTRING (-117.3457 34.6184, -117.2079 34.4527)",269.54,127.20165,10.926514,-126.820179,-17.394746,138.0,VICTORVILLE 3 -- APPLE VALLEY 2,VICTORVILLE 3,APPLE VALLEY 2,127.20165,47.19212361801588
"LINESTRING (-117.3457 34.6184, -117.3647 34.5953)",246.95,-83.731864,-20.015291,83.800948,19.811675,138.0,VICTORVILLE 3 -- VICTORVILLE 7,VICTORVILLE 7,VICTORVILLE 3,83.731864,33.906403725450495
"LINESTRING (-117.3742 34.6304, -117.3742 34.6304)",224.42,29.931075,2.07006,-29.932945,-2.121639,138.0,VICTORVILLE 4 -- VICTORVILLE 4,VICTORVILLE 4,VICTORVILLE 4,29.931075,13.337080028517958
"LINESTRING (-117.3742 34.6304, -117.3647 34.5953)",218.26,-38.285958,-1.339434,38.301851,0.670981,138.0,VICTORVILLE 4 -- VICTORVILLE 7,VICTORVILLE 7,VICTORVILLE 4,38.285958,17.54144506551819
"LINESTRING (-117.3742 34.6304, -117.3742 34.6304)",112.21,-29.91,-1.49,29.932945,2.121639,13.8,VICTORVILLE 4 -- VICTORVILLE 4,VICTORVILLE 4,VICTORVILLE 4,29.91,26.655378308528654
"LINESTRING (-117.3742 34.6304, -117.3742 34.6304)",112.21,-0.0,0.0,0.0,0.0,13.8,VICTORVILLE 4 -- VICTORVILLE 4,VICTORVILLE 4,VICTORVILLE 4,0.0,0.0
"LINESTRING (-117.4442 34.7923, -117.3236 35.0111)",248.44,-87.211253,0.330414,87.966146,-0.093305,138.0,HELENDALE -- HINKLEY 1,HINKLEY 1,HELENDALE,87.211253,35.103547335372724
"LINESTRING (-117.3477 33.4977, -117.3477 33.4977)",479.04,198.228896,32.349896,-198.083983,-24.595639,345.0,MURRIETA 1 -- MURRIETA 1,MURRIETA 1,MURRIETA 1,198.228896,41.38044756179025
"LINESTRING (-117.3477 33.4977, -117.2727 33.6312)",1183.48,-198.228896,-32.349896,198.446413,25.088475,345.0,MURRIETA 1 -- SUN CITY 2,SUN CITY 2,MURRIETA 1,198.228896,16.749661675735965
"LINESTRING (-117.3477 33.4977, -117.3553 33.4634)",241.06,70.742622,4.228015,-70.621111,-4.114012,138.0,MURRIETA 1 -- MURRIETA 2,MURRIETA 1,MURRIETA 2,70.742622,29.346478884924913
"LINESTRING (-117.3477 33.4977, -117.3075 33.4802)",208.72,21.649764,-1.52222,-21.640681,1.222369,138.0,MURRIETA 1 -- FALLBROOK 1,MURRIETA 1,FALLBROOK 1,21.649764,10.372635109237256
"LINESTRING (-117.3553 33.4634, -117.3553 33.4634)",10000.0,55.877394,15.23532,-55.87,-15.2,138.0,MURRIETA 2 -- MURRIETA 2,MURRIETA 2,MURRIETA 2,55.877394,0.55877394
"LINESTRING (-117.3553 33.4634, -117.2694 33.3913)",192.76,14.743717,-11.121308,-14.73235,8.956159,138.0,MURRIETA 2 -- OCEANSIDE 3,MURRIETA 2,OCEANSIDE 3,14.743717,7.648742996472298
"LINESTRING (-117.3845 33.8329, -117.3845 33.8329)",10000.0,31.5019,2.730651,-31.5,-2.72,138.0,RIVERSIDE 14 -- RIVERSIDE 14,RIVERSIDE 14,RIVERSIDE 14,31.5019,0.315019
"LINESTRING (-117.3845 33.8329, -117.3845 33.8329)",10000.0,-31.5019,-2.730651,31.504576,2.740935,138.0,RIVERSIDE 14 -- RIVERSIDE 14,RIVERSIDE 14,RIVERSIDE 14,31.5019,0.315019
"LINESTRING (-117.3845 33.8329, -117.3562 33.8193)",205.73,-35.808884,-32.307947,35.827867,31.800454,138.0,RIVERSIDE 14 -- PERRIS 2,PERRIS 2,RIVERSIDE 14,35.808884,17.405766781704177
"LINESTRING (-117.3371 33.9214, -117.2989 33.9271)",254.58,-97.971764,15.616216,98.09664,-15.227017,138.0,RIVERSIDE 15 -- RIVERSIDE 16,RIVERSIDE 16,RIVERSIDE 15,97.971764,38.48368449996072
"LINESTRING (-117.2989 33.9271, -117.2989 33.9271)",516.78,242.24307,25.485574,-241.901005,-9.667333,345.0,RIVERSIDE 16 -- RIVERSIDE 16,RIVERSIDE 16,RIVERSIDE 16,242.24307,46.87547312202484
"LINESTRING (-117.2989 33.9271, -117.2418 34.0818)",1216.15,-242.24307,-25.485574,242.528087,12.531842,345.0,RIVERSIDE 16 -- REDLANDS 5,REDLANDS 5,RIVERSIDE 16,242.24307,19.91884800394688
"LINESTRING (-117.2989 33.9271, -117.3209 33.9353)",192.13,11.869888,-6.246461,-11.868109,5.967899,138.0,RIVERSIDE 16 -- MORENO VALLEY 2,RIVERSIDE 16,MORENO VALLEY 2,11.869888,6.178050278457294
"LINESTRING (-117.2989 33.9271, -117.2933 33.9308)",225.99,-48.355396,-11.610807,48.362885,11.475197,138.0,RIVERSIDE 16 -- RIVERSIDE 17,RIVERSIDE 17,RIVERSIDE 16,48.355396,21.397139696446743
"LINESTRING (-117.4163 33.7153, -117.357 33.6996)",201.99,-23.811081,59.263561,23.944724,-59.244259,138.0,PERRIS 1 -- WILDOMAR 1,WILDOMAR 1,PERRIS 1,23.811081,11.78824743799198
"LINESTRING (-117.4163 33.7153, -117.2012 33.9207)",241.96,-77.345222,24.340402,77.769262,-29.288871,138.0,PERRIS 1 -- PERRIS 4,PERRIS 4,PERRIS 1,77.345222,31.966119193255082
"LINESTRING (-117.3562 33.8193, -117.1572 33.7341)",243.37,-84.157867,-57.970454,84.5658,55.946192,138.0,PERRIS 2 -- SUN CITY 1,SUN CITY 1,PERRIS 2,84.157867,34.580214077330815
"LINESTRING (-117.3385 34.1686, -117.3084 34.1558)",193.39,10.556558,58.764046,-10.490148,-58.637619,138.0,SAN BERNARDINO 3 -- SAN BERNARDINO 9,SAN BERNARDINO 3,SAN BERNARDINO 9,10.556558,5.458688660220281
"LINESTRING (-117.3141 33.0893, -117.3141 33.0893)",93.76,0.0,0.0,-0.0,-0.0,138.0,CARLSBAD 1 -- CARLSBAD 1,CARLSBAD 1,CARLSBAD 1,0.0,0.0
"LINESTRING (-117.3141 33.0893, -117.3212 33.1064)",222.29,-37.457404,-29.260687,37.476664,28.911498,138.0,CARLSBAD 1 -- OCEANSIDE 5,OCEANSIDE 5,CARLSBAD 1,37.457404,16.850692338836655
"LINESTRING (-117.3141 33.0893, -117.2547 33.1088)",190.0,-9.122596,-8.932139,9.1256,7.955404,138.0,CARLSBAD 1 -- VISTA 2,VISTA 2,CARLSBAD 1,9.122596,4.8013663157894735
"LINESTRING (-117.3141 33.0893, -117.3141 33.0893)",46.88,-0.0,0.0,-0.0,0.0,24.0,CARLSBAD 1 -- CARLSBAD 1,CARLSBAD 1,CARLSBAD 1,0.0,0.0
"LINESTRING (-117.3141 33.0893, -117.3141 33.0893)",46.88,-0.0,0.0,-0.0,0.0,24.0,CARLSBAD 1 -- CARLSBAD 1,CARLSBAD 1,CARLSBAD 1,0.0,0.0
"LINESTRING (-117.3561 33.1597, -117.3561 33.1597)",10000.0,24.881228,5.176667,-24.88,-5.17,138.0,CARLSBAD 2 -- CARLSBAD 2,CARLSBAD 2,CARLSBAD 2,24.881228,0.24881228
"LINESTRING (-117.3561 33.1597, -117.3417 33.1401)",188.54,6.702347,3.888666,-6.701576,-4.265868,138.0,CARLSBAD 2 -- CARLSBAD 3,CARLSBAD 2,CARLSBAD 3,6.702347,3.5548674021427815
"LINESTRING (-117.3561 33.1597, -117.3364 33.1361)",210.42,-31.583575,-9.065333,31.597439,8.674542,138.0,CARLSBAD 2 -- CARLSBAD 6,CARLSBAD 6,CARLSBAD 2,31.583575,15.009778062921777
"LINESTRING (-117.3157 33.2426, -117.3157 33.2426)",10000.0,-38.19,-20.77,38.194377,20.787998,138.0,OCEANSIDE 2 -- OCEANSIDE 2,OCEANSIDE 2,OCEANSIDE 2,38.19,0.3819
"LINESTRING (-117.3157 33.2426, -117.3108 33.2272)",330.0,-114.044331,-22.999482,114.09413,22.64451,138.0,OCEANSIDE 2 -- OCEANSIDE 7,OCEANSIDE 7,OCEANSIDE 2,114.044331,34.55888818181818
"LINESTRING (-117.2694 33.3913, -117.1846 33.6837)",206.1,-23.45765,-26.516159,23.511627,15.718264,138.0,OCEANSIDE 3 -- MENIFEE 2,MENIFEE 2,OCEANSIDE 3,23.45765,11.381683648714217
"LINESTRING (-117.3541 34.223, -117.3541 34.223)",10000.0,25.992134,12.048274,-25.99,-12.04,138.0,SAN BERNARDINO 4 -- SAN BERNARDINO 4,SAN BERNARDINO 4,SAN BERNARDINO 4,25.992134,0.25992134
"LINESTRING (-117.3572 34.4135, -117.3572 34.4135)",10000.0,47.235373,13.383419,-47.23,-13.36,138.0,HESPERIA 2 -- HESPERIA 2,HESPERIA 2,HESPERIA 2,47.235373,0.47235373
"LINESTRING (-117.3572 34.4135, -117.3554 34.336)",256.24,102.360227,7.964384,-102.08238,-7.941273,138.0,HESPERIA 2 -- HESPERIA 4,HESPERIA 2,HESPERIA 4,102.360227,39.94701334686231
"LINESTRING (-117.3572 34.4135, -117.3647 34.5953)",295.25,-119.474039,-13.952531,120.169682,13.976019,138.0,HESPERIA 2 -- VICTORVILLE 7,VICTORVILLE 7,HESPERIA 2,119.474039,40.46538154106689
"LINESTRING (-117.3572 34.4135, -117.3647 34.5953)",295.25,-119.474039,-13.952531,120.169682,13.976019,138.0,HESPERIA 2 -- VICTORVILLE 7,VICTORVILLE 7,HESPERIA 2,119.474039,40.46538154106689
"LINESTRING (-117.3572 34.4135, -117.3647 34.5953)",295.25,-119.474039,-13.952531,120.169682,13.976019,138.0,HESPERIA 2 -- VICTORVILLE 7,VICTORVILLE 7,HESPERIA 2,119.474039,40.46538154106689
"LINESTRING (-117.315 34.3031, -117.315 34.3031)",617.38,213.414307,-6.407732,-212.904852,32.484651,345.0,HESPERIA 3 -- HESPERIA 3,HESPERIA 3,HESPERIA 3,213.414307,34.56773899381256
"LINESTRING (-117.315 34.3031, -117.315 34.3031)",10000.0,47.234739,17.923763,-47.23,-17.9,345.0,HESPERIA 3 -- HESPERIA 3,HESPERIA 3,HESPERIA 3,47.234739,0.47234739
"LINESTRING (-117.315 34.3031, -117.1795 34.5232)",1326.6,-401.359093,-96.822256,402.599895,80.852467,345.0,HESPERIA 3 -- APPLE VALLEY 1,APPLE VALLEY 1,HESPERIA 3,401.359093,30.254718302427257
"LINESTRING (-117.315 34.3031, -117.3344 34.2056)",1129.33,140.710047,85.306225,-140.630905,-95.391576,345.0,HESPERIA 3 -- SAN BERNARDINO 10,HESPERIA 3,SAN BERNARDINO 10,140.710047,12.459604101546937
"LINESTRING (-117.315 34.3031, -117.315 34.3031)",492.38,-213.24422,15.116832,212.904852,-32.484651,138.0,HESPERIA 3 -- HESPERIA 3,HESPERIA 3,HESPERIA 3,213.24422,43.30887119704293
"LINESTRING (-117.315 34.3031, -117.3235 34.3074)",230.56,51.227643,-8.953915,-51.217775,8.814165,138.0,HESPERIA 3 -- HESPERIA 5,HESPERIA 3,HESPERIA 5,51.227643,22.218790336571825
"LINESTRING (-117.315 34.3031, -117.315 34.3031)",125.0,-0.0,-0.0,-0.0,-0.0,18.0,HESPERIA 3 -- HESPERIA 3,HESPERIA 3,HESPERIA 3,0.0,0.0
"LINESTRING (-117.2469 34.0565, -117.2967 34.0244)",263.1,112.313865,33.938278,-112.080978,-33.605757,138.0,SAN BERNARDINO 5 -- COLTON 2,SAN BERNARDINO 5,COLTON 2,112.313865,42.68866020524516
"LINESTRING (-117.2469 34.0565, -117.2336 34.0627)",281.64,-162.699528,-20.294048,162.905608,21.281603,138.0,SAN BERNARDINO 5 -- HIGHLAND 1,HIGHLAND 1,SAN BERNARDINO 5,162.699528,57.76861525351512
"LINESTRING (-117.2469 34.0565, -117.2196 34.0315)",231.19,-53.455329,-0.960654,53.493232,0.591979,138.0,SAN BERNARDINO 5 -- REDLANDS 2,REDLANDS 2,SAN BERNARDINO 5,53.455329,23.12181712011765
"LINESTRING (-117.2469 34.0565, -117.2342 34.0944)",218.51,-39.081067,-5.581778,39.104503,4.942855,138.0,SAN BERNARDINO 5 -- REDLANDS 3,REDLANDS 3,SAN BERNARDINO 5,39.081067,17.885253306484827
"LINESTRING (-117.2316 34.1312, -117.2099 34.1131)",209.3,-27.591102,23.953763,27.605773,-24.322052,138.0,SAN BERNARDINO 6 -- COLTON 1,COLTON 1,SAN BERNARDINO 6,27.591102,13.182561872909698
"LINESTRING (-117.2643 33.2452, -117.2643 33.2452)",10000.0,46.654643,15.012284,-46.65,-14.99,138.0,OCEANSIDE 4 -- OCEANSIDE 4,OCEANSIDE 4,OCEANSIDE 4,46.654643,0.46654643
"LINESTRING (-117.2643 33.2452, -117.3108 33.2272)",196.32,-11.428804,-14.358687,11.436166,13.80253,138.0,OCEANSIDE 4 -- OCEANSIDE 7,OCEANSIDE 7,OCEANSIDE 4,11.428804,5.8215179299103506
"LINESTRING (-117.2643 33.2452, -117.0338 33.1919)",212.4,-35.225839,-0.653596,35.297082,-2.5772,138.0,OCEANSIDE 4 -- ESCONDIDO 3,ESCONDIDO 3,OCEANSIDE 4,35.225839,16.584669962335216
"LINESTRING (-117.3212 33.1064, -117.3417 33.1401)",220.2,-43.980232,-11.65899,44.08397,11.14396,138.0,OCEANSIDE 5 -- CARLSBAD 3,CARLSBAD 3,OCEANSIDE 5,43.980232,19.97285740236149
"LINESTRING (-117.3212 33.1064, -117.3219 33.1185)",222.67,-40.146433,-21.522508,40.164852,21.388665,138.0,OCEANSIDE 5 -- ENCINITAS 1,ENCINITAS 1,OCEANSIDE 5,40.146433,18.029565275968924
"LINESTRING (-117.3417 33.1401, -117.3364 33.1361)",264.4,-114.052394,-40.608091,114.108806,40.852051,138.0,CARLSBAD 3 -- CARLSBAD 6,CARLSBAD 6,CARLSBAD 3,114.052394,43.136306354009086
"LINESTRING (-117.2657 34.5781, -117.2657 34.5781)",10000.0,38.163633,13.334503,-38.16,-13.32,138.0,VICTORVILLE 5 -- VICTORVILLE 5,VICTORVILLE 5,VICTORVILLE 5,38.163633,0.38163632999999997
"LINESTRING (-117.255 34.5052, -117.1542 34.3329)",272.98,132.121478,10.575433,-131.452357,-9.641541,138.0,VICTORVILLE 6 -- LAKE ARROWHEAD,VICTORVILLE 6,LAKE ARROWHEAD,132.121478,48.39969155249469
"LINESTRING (-117.255 34.5052, -117.1795 34.5232)",265.23,-117.583064,-13.605021,117.96485,14.955326,138.0,VICTORVILLE 6 -- APPLE VALLEY 1,APPLE VALLEY 1,VICTORVILLE 6,117.583064,44.332490291445154
"LINESTRING (-117.2099 34.1131, -117.2099 34.1131)",10000.0,50.85645,24.570101,-50.85,-24.54,138.0,COLTON 1 -- COLTON 1,COLTON 1,COLTON 1,50.85645,0.5085645000000001
"LINESTRING (-117.2099 34.1131, -117.2099 34.1131)",10000.0,-50.85645,-24.570101,50.862278,24.603512,138.0,COLTON 1 -- COLTON 1,COLTON 1,COLTON 1,50.85645,0.5085645000000001
"LINESTRING (-117.2099 34.1131, -117.1803 34.1286)",215.05,-31.161446,-0.487359,31.174432,0.177555,138.0,COLTON 1 -- SAN BERNARDINO 7,SAN BERNARDINO 7,COLTON 1,31.161446,14.490325970704488
"LINESTRING (-117.2099 34.1131, -117.2058 34.0972)",225.17,-47.306605,0.2059,47.336236,-0.235918,138.0,COLTON 1 -- REDLANDS 4,REDLANDS 4,COLTON 1,47.306605,21.00928409646045
"LINESTRING (-117.2967 34.0244, -117.2967 34.0244)",10000.0,-78.6,-25.73,78.617516,25.793451,138.0,COLTON 2 -- COLTON 2,COLTON 2,COLTON 2,78.6,0.7859999999999999
"LINESTRING (-117.2967 34.0244, -117.3209 33.9353)",215.43,33.463462,7.812306,-33.426511,-9.517678,138.0,COLTON 2 -- MORENO VALLEY 2,COLTON 2,MORENO VALLEY 2,33.463462,15.53333426170914
"LINESTRING (-117.3108 33.2272, -117.3108 33.2272)",521.2,254.618687,76.952087,-254.343665,-58.47647,345.0,OCEANSIDE 7 -- OCEANSIDE 7,OCEANSIDE 7,OCEANSIDE 7,254.618687,48.852395817344586
"LINESTRING (-117.3108 33.2272, -117.3364 33.1361)",1219.84,-254.618687,-76.952087,254.859752,68.635775,345.0,OCEANSIDE 7 -- CARLSBAD 6,CARLSBAD 6,OCEANSIDE 7,254.618687,20.873121638903463
"LINESTRING (-117.3108 33.2272, -117.2809 33.1765)",204.59,20.963369,9.009431,-20.948826,-9.808796,138.0,OCEANSIDE 7 -- VISTA 1,OCEANSIDE 7,VISTA 1,20.963369,10.246526711960506
"LINESTRING (-117.2039 34.252, -117.2343 34.1671)",235.44,59.139867,-14.363202,-59.028611,13.469522,138.0,CRESTLINE -- REDLANDS 1,CRESTLINE,REDLANDS 1,59.139867,25.118869775739043
"LINESTRING (-117.1803 34.1286, -117.1542 34.3329)",234.44,-59.224432,-3.427555,59.451358,0.725879,138.0,SAN BERNARDINO 7 -- LAKE ARROWHEAD,LAKE ARROWHEAD,SAN BERNARDINO 7,59.224432,25.26208496843542
"LINESTRING (-117.3219 33.1185, -117.3219 33.1185)",10000.0,44.215426,16.319887,-44.21,-16.3,138.0,ENCINITAS 1 -- ENCINITAS 1,ENCINITAS 1,ENCINITAS 1,44.215426,0.44215425999999997
"LINESTRING (-117.3219 33.1185, -117.3364 33.1361)",250.64,-84.380277,-37.708553,84.475402,38.024108,138.0,ENCINITAS 1 -- CARLSBAD 6,CARLSBAD 6,ENCINITAS 1,84.380277,33.665926029364826
"LINESTRING (-117.2866 33.0227, -117.2663 32.9546)",213.84,-46.1,-25.69,46.187123,25.143591,138.0,ENCINITAS 2 -- DEL MAR,DEL MAR,ENCINITAS 2,46.1,21.558174335952113
"LINESTRING (-117.1898 33.9228, -117.1898 33.9228)",10000.0,45.294092,14.060146,-45.29,-14.04,138.0,MORENO VALLEY 1 -- MORENO VALLEY 1,MORENO VALLEY 1,MORENO VALLEY 1,45.294092,0.45294091999999997
"LINESTRING (-117.1898 33.9228, -117.1808 33.9)",250.46,-93.445777,-41.820845,93.561069,41.892733,138.0,MORENO VALLEY 1 -- PERRIS 3,PERRIS 3,MORENO VALLEY 1,93.445777,37.30966102371636
"LINESTRING (-117.1898 33.9228, -117.2012 33.9207)",413.4,150.41486,23.346522,-150.31858,-22.871927,138.0,MORENO VALLEY 1 -- PERRIS 4,MORENO VALLEY 1,PERRIS 4,150.41486,36.38482341557814
"LINESTRING (-117.1898 33.9228, -116.9585 34.0086)",255.17,-102.263175,4.414177,102.597212,-10.147769,138.0,MORENO VALLEY 1 -- CALIMESA,CALIMESA,MORENO VALLEY 1,102.263175,40.076488223537254
"LINESTRING (-117.3209 33.9353, -117.3209 33.9353)",10000.0,45.29462,3.549778,-45.29,-3.53,138.0,MORENO VALLEY 2 -- MORENO VALLEY 2,MORENO VALLEY 2,MORENO VALLEY 2,45.29462,0.4529462000000001
"LINESTRING (-117.2533 32.7628, -117.2533 32.7628)",10000.0,64.921072,7.672438,-64.91,-7.63,138.0,LA JOLLA 1 -- LA JOLLA 1,LA JOLLA 1,LA JOLLA 1,64.921072,0.6492107199999999
"LINESTRING (-117.2533 32.7628, -117.2527 32.8839)",182.49,-0.750476,10.614101,0.757822,-13.766258,138.0,LA JOLLA 1 -- SAN DIEGO 4,SAN DIEGO 4,LA JOLLA 1,0.750476,0.4112422598498548
"LINESTRING (-117.2533 32.7628, -117.1531 32.7919)",233.6,-64.170596,-18.286539,64.377069,17.930871,138.0,LA JOLLA 1 -- SAN DIEGO 10,SAN DIEGO 10,LA JOLLA 1,64.170596,27.470289383561646
"LINESTRING (-117.2652 32.8071, -117.2652 32.8071)",10000.0,42.103424,8.33802,-42.1,-8.32,138.0,LA JOLLA 2 -- LA JOLLA 2,LA JOLLA 2,LA JOLLA 2,42.103424,0.42103424
"LINESTRING (-117.2652 32.8071, -117.2192 32.8578)",192.06,-11.144118,0.550209,11.146552,-1.839458,138.0,LA JOLLA 2 -- SAN DIEGO 7,SAN DIEGO 7,LA JOLLA 2,11.144118,5.802414870353015
"LINESTRING (-117.2652 32.8071, -117.1229 32.7343)",211.98,-30.959306,-8.888229,30.988375,3.638292,138.0,LA JOLLA 2 -- SAN DIEGO 16,SAN DIEGO 16,LA JOLLA 2,30.959306,14.604824040003775
"LINESTRING (-117.1572 33.7341, -117.1704 33.7388)",257.34,-114.5858,-63.616192,114.696675,64.107415,138.0,SUN CITY 1 -- SUN CITY 4,SUN CITY 4,SUN CITY 1,114.5858,44.527007072355644
"LINESTRING (-117.2663 32.9546, -117.2527 32.8839)",231.82,-69.867123,-32.613591,70.050701,32.51951,138.0,DEL MAR -- SAN DIEGO 4,SAN DIEGO 4,DEL MAR,69.867123,30.138522560607374
"LINESTRING (-117.2809 33.1765, -117.2809 33.1765)",10000.0,33.282646,7.400225,-33.28,-7.39,138.0,VISTA 1 -- VISTA 1,VISTA 1,VISTA 1,33.282646,0.33282646
"LINESTRING (-117.2809 33.1765, -117.0773 33.216)",187.85,-12.33382,2.408571,12.345221,-6.105581,138.0,VISTA 1 -- SAN MARCOS 3,SAN MARCOS 3,VISTA 1,12.33382,6.565781208410966
"LINESTRING (-117.149 33.8253, -117.1644 33.8443)",200.28,18.035632,33.102027,-18.019355,-33.304202,138.0,MORENO VALLEY 3 -- MORENO VALLEY 6,MORENO VALLEY 3,MORENO VALLEY 6,18.035632,9.005208707809068
"LINESTRING (-117.149 33.8253, -117.1631 33.9133)",248.85,-84.385632,-14.393247,84.532874,12.260327,138.0,MORENO VALLEY 3 -- MORENO VALLEY 7,MORENO VALLEY 7,MORENO VALLEY 3,84.385632,33.91023990355636
"LINESTRING (-117.3073 33.9439, -117.2418 34.0818)",264.22,-114.729343,-28.282987,115.254699,27.902777,138.0,MORENO VALLEY 4 -- REDLANDS 5,REDLANDS 5,MORENO VALLEY 4,114.729343,43.42189955340247
"LINESTRING (-117.3073 33.9439, -117.2933 33.9308)",225.83,48.379343,11.062987,-48.362885,-11.475197,138.0,MORENO VALLEY 4 -- RIVERSIDE 17,MORENO VALLEY 4,RIVERSIDE 17,48.379343,21.422903511490944
"LINESTRING (-117.2001 33.125, -117.2001 33.125)",10000.0,-55.44,-5.62,55.446876,5.65063,138.0,CARLSBAD 4 -- CARLSBAD 4,CARLSBAD 4,CARLSBAD 4,55.44,0.5543999999999999
"LINESTRING (-117.2001 33.125, -117.2547 33.1088)",225.0,33.815102,14.728177,-33.78725,-15.732291,138.0,CARLSBAD 4 -- VISTA 2,CARLSBAD 4,VISTA 2,33.815102,15.028934222222222
"LINESTRING (-117.2001 33.125, -117.2085 33.0958)",205.64,-26.212224,-12.263714,26.226102,11.920833,138.0,CARLSBAD 4 -- VISTA 3,VISTA 3,CARLSBAD 4,26.212224,12.746656292550087
"LINESTRING (-117.2001 33.125, -117.2373 33.1302)",237.54,62.285407,29.26482,-62.22999,-29.470956,138.0,CARLSBAD 4 -- SAN MARCOS 1,CARLSBAD 4,SAN MARCOS 1,62.285407,26.221018354803405
"LINESTRING (-117.2001 33.125, -117.1174 33.1219)",266.08,-125.33516,-37.379914,125.60756,36.892904,138.0,CARLSBAD 4 -- ESCONDIDO 8,ESCONDIDO 8,CARLSBAD 4,125.33516,47.10431449188214
"LINESTRING (-117.2437 33.1608, -117.2373 33.1302)",203.33,-23.598343,-13.650646,23.60999,13.310956,138.0,CARLSBAD 5 -- SAN MARCOS 1,SAN MARCOS 1,CARLSBAD 5,23.598343,11.605932720208527
"LINESTRING (-117.2437 33.1608, -117.2355 33.2004)",192.98,-13.071657,-0.759354,13.074764,0.135233,138.0,CARLSBAD 5 -- SAN MARCOS 4,SAN MARCOS 4,CARLSBAD 5,13.071657,6.773581200124365
"LINESTRING (-117.2547 33.1088, -117.2547 33.1088)",10000.0,-24.66,-7.77,24.66165,7.776886,138.0,VISTA 2 -- VISTA 2,VISTA 2,VISTA 2,24.66,0.24659999999999999
"LINESTRING (-117.2085 33.0958, -117.2085 33.0958)",10000.0,-41.83,-4.21,41.833411,4.228155,138.0,VISTA 3 -- VISTA 3,VISTA 3,VISTA 3,41.83,0.4183
"LINESTRING (-117.2085 33.0958, -117.1172 33.1261)",239.28,-68.059513,-16.148988,68.177385,15.227293,138.0,VISTA 3 -- ESCONDIDO 12,ESCONDIDO 12,VISTA 3,68.059513,28.443460799063857
"LINESTRING (-117.1356 32.6125, -117.1356 32.6125)",10000.0,34.792388,3.981595,-34.79,-3.97,138.0,SAN DIEGO 1 -- SAN DIEGO 1,SAN DIEGO 1,SAN DIEGO 1,34.792388,0.34792388
"LINESTRING (-117.1356 32.6125, -117.1359 32.6618)",208.36,-25.299921,19.398946,25.315665,-20.996702,138.0,SAN DIEGO 1 -- SAN DIEGO 40,SAN DIEGO 40,SAN DIEGO 1,25.299921,12.142407851794971
"LINESTRING (-117.1356 32.6125, -117.0908 32.6211)",185.62,-9.492467,-23.380541,9.499366,22.300218,138.0,SAN DIEGO 1 -- SAN DIEGO 42,SAN DIEGO 42,SAN DIEGO 1,9.492467,5.113924684839995
"LINESTRING (-117.2553 32.7014, -117.2553 32.7014)",10000.0,42.243775,9.987045,-42.24,-9.97,138.0,SAN DIEGO 2 -- SAN DIEGO 2,SAN DIEGO 2,SAN DIEGO 2,42.243775,0.42243775
"LINESTRING (-117.2553 32.7014, -117.2531 32.6929)",224.88,44.567846,10.278329,-44.556863,-10.397295,138.0,SAN DIEGO 2 -- SAN DIEGO 3,SAN DIEGO 2,SAN DIEGO 3,44.567846,19.818501422981146
